info,source,img,link,classification
"“[Fizemos] 85 mil novas vagas em creches”
 ","Bruno Covas (PSDB), prefeito de São Paulo e candidato à reeleição, no debate realizado pela Band, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-sp/,VERDADEIRO
“[Fizemos] oito novos hospitais” ,"Bruno Covas (PSDB), prefeito de São Paulo e candidato à reeleição, no debate realizado pela Band, em 19 de novembro de 2020

",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-sp/,EXAGERADO
"“Você tem como vice o Ricardo Nunes. (…) ele tem investigações no MP, suspeitas de gente do grupo dele recebendo aluguel superfaturado para creches conveniadas”
 ","Guilherme Boulos (PSOL), candidato a prefeito de São Paulo, no debate realizado pela Band, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-sp/,VERDADEIRO
“São mais de 300 mil crianças atendidas pelas creches conveniadas” ,"Bruno Covas (PSDB), prefeito de São Paulo e candidato à reeleição, no debate realizado pela Band, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-sp/,VERDADEIRO
"“[Fizemos] 17 novas UPAs”
 ","Bruno Covas (PSDB), prefeito de São Paulo e candidato à reeleição, no debate realizado pela Band, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-sp/,AINDA É CEDO PARA DIZER
"“[A gestão anterior] deixou uma relação dívida e receita de 97%”
 ","Bruno Covas (PSDB), prefeito de São Paulo e candidato à reeleição, no debate realizado pela Band, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-sp/,"VERDADEIRO, MAS"
"“O rombo orçamentário em 2017 era de R$ 7 bilhões, entre receitas que não seriam realizadas e despesas não-previstas no orçamento elaborado pelo governo anterior”
 ","Bruno Covas (PSDB), prefeito de São Paulo e candidato à reeleição, no debate realizado pela Band, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-sp/,FALSO
“Naquela urna o candidato Pang Rocha teve apenas um voto e aqui [no boletim impresso] ele aparece com quatro [votos]. O Alex Souza nem aparece” ,Frase dita em vídeo que circula no WhatsApp ,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/boletim-de-urna-aplicativo-tse-destaque.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/23/verificamos-boletim-de-urna-video-aplicativo-tse/,FALSO
"“Nós trouxemos doutor, as urnas eletrônicas para o Brasil. Com objetivo de fraudar as eleições em benefício, de todos os partidos de esquerda” ","Frase atribuída ao ex-ministro Antonio Palocci em montagem publicada no Facebook que, até as 21h do dia 23 de novembro de 2020, tinha 240 compartilhamentos. ",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/paloci-urnas-fraudadas.png,https://piaui.folha.uol.com.br/lupa/2020/11/23/verificamos-palocci-urnas-eletronicas-partidos-esquerda/,FALSO
"“Podemos ter em casa os cuidados que são tomados nos hospitais.  Vitamina C-1000 mg  Vitamina E  Das 10h às 11h, estar ao sol durante 15 a 20 minutos  Refeição com ovo uma vez por dia  Descansar/dormir no mínimo 7-8 horas  Beber 1,5 litros de água diariamente  Todas as refeições devem ser quentes (não frias)” 
 ",Trecho de texto em imagem que circula nas redes sociais,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/conselho-dos-hospitais.jpeg,https://piaui.folha.uol.com.br/lupa/2020/11/24/verificamos-conselhos-hospitais-covid-19/,FALSO
"“Observe que o pH do coronavírus varia de 5,5 a 8,5. Portanto, tudo o que precisamos fazer para eliminar o vírus é consumir mais alimentos alcalinos acima do nível de acidez do vírus. Tais como Bananas e Limão verde – 9,9 pH; Limão Amarelo – 8,2 pH; Abacate – 15,6 pH; Alho – 13,2 pH; Manga – 8,7 pH; Tangerina – 8,5 pH; Abacaxi – 12,7 pH; Agrião – 22,7 pH; Laranjas – 9,2 pH” ",Trecho de texto em imagem que circula nas redes sociais,,https://piaui.folha.uol.com.br/lupa/2020/11/24/verificamos-conselhos-hospitais-covid-19/,FALSO
“Como saber que está infectado com o Covid-19:   Comichão na garganta  Garganta seca  Tosse seca  Alta temperatura  Falta de ar  Perda do olfato…”  ,Trecho de texto em imagem que circula nas redes sociais,,https://piaui.folha.uol.com.br/lupa/2020/11/24/verificamos-conselhos-hospitais-covid-19/,FALSO
"“E o limão com água morna elimina o vírus no início, antes de atingir os pulmões” ",Trecho de texto em imagem que circula nas redes sociais,,https://piaui.folha.uol.com.br/lupa/2020/11/24/verificamos-conselhos-hospitais-covid-19/,FALSO
“O Tribunal de Contas do Município em 2018 atestou que a gente deixou recursos em caixa” ,"Eduardo Paes, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,VERDADEIRO
“Você [Eduardo Paes] tinha municipalizado dois hospitais” ,"Marcelo Crivella, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,VERDADEIRO
“Ele [Paes] diz que morreu mais gente aqui [de Covid-19] do que São Paulo. Eu não sei se ele é mentiroso se não sabe fazer conta” ,"Marcelo Crivella, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,FALSO
Lupa “Se dividir 10.800 pessoas que morreram no Rio de Janeiro [de Covid-19]” ,"Marcelo Crivella, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,SUBESTIMADO
Lupa “(…) E dividir também 21 mil que morreram em São Paulo [de Covid-19]” ,"Marcelo Crivella, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,EXAGERADO
Lupa “Tivemos o dobro do índice de letalidade [entre pacientes de Covid-19] de São Paulo” ,"Eduardo Paes, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,VERDADEIRO
 “Eu fiz mais 14 clínicas da Saúde da Família” ,"Marcelo Crivella, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,"VERDADEIRO, MAS"
"“Passei oito anos na Prefeitura, ninguém teve aumento de imposto [IPTU] nenhum”  ","Eduardo Paes, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,FALSO
"“Você gastou muito menos em educação infantil do que eu gastei, […] dos seus quatro anos com os meus últimos quatro anos” ","Eduardo Paes, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,AINDA É CEDO PARA DIZER
“Nós chegamos a cerca de 250 mil crianças [em tempo integral] no meu governo” ,"Eduardo Paes, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,VERDADEIRO
"“A arrecadação caiu R$ 10 [bilhões, entre a gestão anterior e a atual]”   ","Marcelo Crivella, candidato à Prefeitura do Rio de Janeiro, em debate da Band no dia 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/20/debate-band-segundo-turno-2020-rj/,"VERDADEIRO, MAS"
"“Na verdade, o governo Lula mudou a estética da economia brasileira. Eu jamais havia presenciado um Brasil tão nosso, numa crescente espetacular. De modo que falar de Lula é muito fácil… é, com certeza, foi o maior presidente que este país já teve. O Lula é a alma do povo brasileiro, uma figura extremamente popular, tem traquejo político, é algo que está em seu DNA. O povo brasileiro tem muito que agradecer ao Lula” ","Texto em imagem de post no Facebook que, até as 15h30 de 23 de novembro de 2020, tinha 1,2 mil compartilhamentos",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/frase_roberto.png,https://piaui.folha.uol.com.br/lupa/2020/11/23/verificamos-roberto-carlos-lula/,FALSO
"“A sua proposta do hospital da criança sequer está no seu programa de governo”
 ","Marília Arraes (PT), candidata a prefeita de Recife, no debate realizado pela Rádio Jornal, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/19/debate-recife-segundo-turno/,VERDADEIRO
"“A candidata divulgou em suas redes a assinatura de uma carta compromisso em que em um dos seus itens defende o fim do Prouni Recife”
 ","João Campos (PSB), candidato a prefeito de Recife, no debate realizado pela Rádio Jornal, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/19/debate-recife-segundo-turno/,"VERDADEIRO, MAS"
"“Recife já é a capital que mais cresce no Brasil nas duas últimas medições no Ideb (…)”
 ","João Campos (PSB), candidato a prefeito de Recife, no debate realizado pela Rádio Jornal, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/19/debate-recife-segundo-turno/,"VERDADEIRO, MAS"
“(…) Crescemos mais de 60% [nas duas últimas medições do Ideb no Recife]” ,"João Campos (PSB), candidato a prefeito de Recife, no debate realizado pela Rádio Jornal, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/19/debate-recife-segundo-turno/,EXAGERADO
"Faz quatro meses que [a prefeitura do Recife] não entregam cestas básicas[para os alunos da rede pública]”
 ","Marília Arraes (PT), candidata a prefeita de Recife, no debate realizado pela Rádio Jornal, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/19/debate-recife-segundo-turno/,EXAGERADO
"“O Recife não dava fardamento para os alunos antes da gestão do PSB”
 ","João Campos (PSB), candidato a prefeito de Recife, no debate realizado pela Rádio Jornal, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/19/debate-recife-segundo-turno/,FALSO
"“Não disse que era mirabolante [a promessa de transformar o CSU Bido Krause em Compaz], o que eu frisei foi que era uma reciclagem de proposta”
 ","Marília Arraes (PT), candidata a prefeita de Recife, no debate realizado pela Rádio Jornal, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/19/debate-recife-segundo-turno/,"VERDADEIRO, MAS"
"“71 mil pessoas que estão fora de suas moradias [em déficit habitacional]”
 ","Marília Arraes (PT), candidata a prefeita de Recife, no debate realizado pela Rádio Jornal, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/19/debate-recife-segundo-turno/,SUBESTIMADO
"“Quem colocou Temer como ministro da articulação política de Dilma [Rousseff] foi Dilma” 
 ","João Campos (PSB), candidato a prefeito de Recife, no debate realizado pela Rádio Jornal, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/19/debate-recife-segundo-turno/,FALSO
"“Você não estava presente, faltou à votação do Marco do Saneamento, você não votou, eu votei contrário”
 ","João Campos (PSB), candidato a prefeito de Recife, no debate realizado pela Rádio Jornal, em 19 de novembro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/19/debate-recife-segundo-turno/,VERDADEIRO
"“A candidata a vereadora Rose Ribeiro afirma ter 1111 às 17:39 e após o apagão caiu para 58 
 Alguém pode me dar uma explicação plausível para isso que aconteceu em Palmas? 
 Abaixo segue vídeo da reclamação de alguns candidatos a vereadores” 
 ",,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/Eleições-Tocantins-interna-Vereadora-Rose.png,https://piaui.folha.uol.com.br/lupa/2020/11/18/verificamos-vereadora-palmas-votos-roubados/,FALSO
"“FORMAÇÃO DE NOVOS PROFISSIONAIS QUE QUEIRAM APRENDER OU TRABALHAR NA ÁREA DE SAÚDE EM MARÉ!”
 ","Caiu na rede: é fake?Trecho do texto que acompanha a publicação no Facebook que, até as 21h do dia 17 de novembro de 2020, tinha sido compartilhada 77 vezes",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/Bolsa-estudo.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/19/caiu-na-rede-bolsa-estudo/,FALSO
“Software usado nos EUA ‘foi criado para produzir resultados na votação de Hugo Chávez’” ,"Título texto publicado no site Senso Incomum que, até 17h de hoje, tinha mais de 500 compartilhamentos no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/domi_s.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/18/verificamos-software-eleicoes-venezuela/,FALSO
“Olha aí como funciona a fraude nas urnas eletrônicas” ,"Legenda de vídeo publicado no Facebook que, até as 16h do dia 18 de novembro, tinha sido compartilhado 3 mil vezes",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/printinternaurna.png,https://piaui.folha.uol.com.br/lupa/2020/11/18/verificamos-urna-eletronica-simulacao/,FALSO
"“CEMITÉRIO DE INHAÚMA, RJ Boatos que foi colocado 15mil de oferenda”
 ","Caiu na rede: é fake?Texto que acompanha vídeo publicado no Instagram que, até as 14h do dia 9 de novembro de 2020, havia sido visualizado por 3.173 pessoas",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/Cemiterio.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/19/caiu-na-rede-oferenda-cemiterio/,"VERDADEIRO, MAS"
"“CIDADÃO MACAENSE REGISTRA B.O. NA POLÍCIA FEDERAL DE POSSÍVEL FRAUDE EM URNA. Nesta terça-feira (17) um cidadão foi até a Polícia Federal e registrou uma possível fraude nas eleições em Macaé de 2020. O cidadão conta no B.O. no dia 15/11/2020 por volta 11 horas da manhã foi até a escola Almir Francisco Lapa, localizado no Parque Aeroporto (atrás do Brisolão) afim de votar na seção 0197, da 0254ª zona. Ao chegar neste local se identificou devidamente, e fora até a cabine de votação. Após digitar a numeração 28321, a máquina não mostrou os dados, nem a foto do correspondente candidato a vereador, e logo em seguida finalizou a votação, o impedido a votar para prefeito e não demonstrando que o voto teria ido para o candidato a vereador dele. Ao questionar a mesária a respeito do ocorrido, esta lhe teria dito que estaria tudo correto” ",,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/fraude-macae-interna.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/18/verificamos-urna-macae-voto/,FALSO
"“A Alemanha derrota o chamado Covid-19, que nada mais é que uma ‘coagulação intravascular difusa’ (trombose)” ",Caiu na rede: é fake?Trecho de texto aplicado em imagem que circula no WhatsApp,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/Trombose.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/18/caiu-na-rede-covid-trombose/,FALSO
"“Aconteceu em Paris. Jovens entraram no metro sem máscaras e começaram a tossir perto dos outros que iam no metro. A polícia foi avisada e foi lá dialogar, pacificamente, com eles. Como se trata de uma Polícia de primeiro mundo, da velha e civilizada Europa, protetora dos direitos humanos, que nunca usa a violência para controlar distúrbios, rapidamente os convenceu a interromper a inocente brincadeira. O comandante da operação repreendeu os meninos, dizendo: – Que coisa feia, meninos, tossir na cara dos outros em época de pandemia…. Creio que eles foram convencidos”
 ","Legenda de vídeo compartilhado no Facebook que, até às 15h do dia 18 de outubro de 2020, tinha sido compartilhado mais de 300 pessoas no Facebook ",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/policia.png,https://piaui.folha.uol.com.br/lupa/2020/11/18/verificamos-policia-jovens-tossindo/,FALSO
"“Real ou fake? Se isso for verdade, o que você acha?”
 ","Caiu na rede: é fake?Trecho de texto que acompanha o vídeo publicado no Instagram que, até as 14h do dia 9 de novembro de 2020, foi visualizado por 117.676 pessoas",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/China.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/19/caiu-na-rede-paineis-de-energia-solar/,VERDADEIRO
"“Descobri para onde todos os democratas enviaram os votos do Trump..”
 ",Caiu na rede: é fake?Vídeo foi postado no TikTok e vem sendo compartilhado no WhatsApp,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/Cedulas.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/18/caiu-na-rede-cedulas-votos/,FALSO
"“ALGO ERRADO NÃO ESTÁ CERTO! DE 24 MIL VOTOS, 5 HORAS DE PARALIZAÇÃO SE QUALQUER EXPLICAÇÃO, PRA 2 MILHÕES E 400 MIL VOTOS APURADOS E AS PORCENTAGENS NÃO MUDARAM? #FraudeEleitoral #fraudemia #fraudenasurnas #Eleicoes2020 #eleicoessp #EleicoesVergonhosaDeSãoPaulo #ArrumaIssoBarroso #BarrosoVegonhaNacional #PaulistasVamosParaRua” ",,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/totalizacao_sp.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/16/verificamos-sao-paulo-fraude/,FALSO
"“Esquecem o histórico destes candidatos, no mínimo terão que anular o voto para ter uma nova eleição” ","Texto em post do Facebook que, até as 19h do dia 17 de novembro de 2020, tinha 53 compartilhamentos",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/post-eleicao-nulo-boulos-covas.png,https://piaui.folha.uol.com.br/lupa/2020/11/17/verificamos-votos-nulos-nova-eleicao/,FALSO
"“DOAÇÃO DE 950 GELADEIRAS – Solidária da Americanas em apoio a famílias de todo o Brasil! Como funciona? Nossa equipe entrará em contato com os participantes que conseguirem COMENTAR ‘AME’ sem serem interrompidas por outros participantes […]”
 ","Texto publicado no Facebook que, até às 19h do dia 17 de novembro de 2020, tinha mais de 2 mil compartilhamentos",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/Checagem-Americanas-Facebook.png,https://piaui.folha.uol.com.br/lupa/2020/11/17/verificamos-geladeiras-lojas-americanas/,FALSO
"“A urna [eletrônica] é ‘inauditável’”
 ","Frase em vídeo publicado no Facebook que, até o dia 16 de novembro, tinha sido visualizado 6,1 mil vezes
",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/print-post.png,https://piaui.folha.uol.com.br/lupa/2020/11/16/verificamos-urnas-eletronicas-votos/,FALSO
"A nossa eleição é uma fraude pela urna ser secreta e não poder ter recontagem”
 ","Frase em vídeo publicado no Facebook que, até o dia 16 de novembro, tinha sido visualizado 6,1 mil vezes
",,https://piaui.folha.uol.com.br/lupa/2020/11/16/verificamos-urnas-eletronicas-votos/,FALSO
"“Talvez, isso explique a razão do candidato Russomano ter declarado a seguinte frase: ‘Se as pessoas soubessem o que aconteceu na Eleição, ficariam enojadas’. Todos os brasileiros ficaram chocados e tristes por terem eleito Guilherme Boulos em SP, nas eleições municipais de 2020. Não deveriam. O que está exposto abaixo é a notícia em primeira mão que está sendo investigada por rádios e jornais de todo o Brasil e alguns estrangeiros, mais especificamente Wall Street Journal of Americas e o Gazzeta delo Sport e deve sair na mídia em breve, assim que as provas forem colhidas e confirmarem os fatos” ",The Wall Street JournalGazzeta dello Sport. Trecho de publicação compartilhada nas redes sociais,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/tse-vendeu-eleicao-whatsapp-destaque.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/17/verificamos-tse-vender-eleicao-sp-esquerda/,FALSO
"“Líder e co-fundadora do Black Lives Matter tem projeto ‘financiado’ pela China (veja o vídeo)”
 ",Caiu na rede: é fake?A notícia viralizou nas redes e levantou questionamentos sobre o movimento,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/Black-lives-matter.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/18/caiu-na-rede-black-lives-matter/,FALSO
“Americanos nas ruas contra a fraude de Joe Biden” ,,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/protestos-eua-interna.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/16/verificamos-foto-protestos-biden/,FALSO
"“A vacina contra gripe e H1N1 que você toma é da Sinovac Biotech, que é chinesa! (…)” ","Texto em post do Facebook, que, até as 10h de 17 de novembro de 2020, tinha 353 compartilhamentos",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/Post-vacina-Samia-1.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/17/verificamos-vacina-h1n1-sinovac/,FALSO
“[A vacina contra H1N1 da Sinovac] tem registro da Anvisa” ,"Texto em post do Facebook, que, até as 10h de 17 de novembro de 2020, tinha 353 compartilhamentos",,https://piaui.folha.uol.com.br/lupa/2020/11/17/verificamos-vacina-h1n1-sinovac/,FALSO
"“O que eu sou contra é não avisar à população que elas estão sendo testadas (sic), que estão sendo cobaias dessa vacina” ","Vídeo publicado no Facebook, que até o dia 14 de novembro de 2020, às 17h49, tinha mais de 66 mil compartilhamentos. ",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/enfermeiro-coronavac-testes-china.png,https://piaui.folha.uol.com.br/lupa/2020/11/16/verificamos-voluntarios-testes-vacina-chinesa/,FALSO
"“Nós estamos com uma colega, médica, internada no Sul porque foi cobaia dessa vacina [CoronaVac] e hoje se encontra entubada” ","Vídeo publicado no Facebook, que até o dia 14 de novembro de 2020, às 17h49, tinha mais de 66 mil compartilhamentos. ",,https://piaui.folha.uol.com.br/lupa/2020/11/16/verificamos-voluntarios-testes-vacina-chinesa/,FALSO
“Um efeito adverso de uma vacina é irreversível e pelo resto da vida” ,"Vídeo publicado no Facebook, que até o dia 14 de novembro de 2020, às 17h49, tinha mais de 66 mil compartilhamentos. ",,https://piaui.folha.uol.com.br/lupa/2020/11/16/verificamos-voluntarios-testes-vacina-chinesa/,FALSO
“Por que os laboratórios assinaram um termo dizendo que eles não são responsáveis por qualquer efeito adverso em qualquer cidadão brasileiro?” ,"Vídeo publicado no Facebook, que até o dia 14 de novembro de 2020, às 17h49, tinha mais de 66 mil compartilhamentos. ",,https://piaui.folha.uol.com.br/lupa/2020/11/16/verificamos-voluntarios-testes-vacina-chinesa/,FALSO
"“ Eleitora idosa de Magé/RJ apanha, por supostamente ter votado em outro candidato (…) ” ","Legenda de vídeo em post no Facebook que, até as 11h30 de 17 de novembro de 2020, tinha 2,3 mil compartilhamentos",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2020/11/agressao-mulher-mage-rj.jpg,https://piaui.folha.uol.com.br/lupa/2020/11/17/verificamos-video-agressao-mage/,FALSO
"“Até agora foram 2 mil alunos que vieram para a rede pública [da rede privada, durante a pandemia]”
 ","Rafael Greca (DEM), prefeito de Curitiba e candidato à reeleição, em entrevista à rádio Band News em 14 de outubro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,FALSO
"“Curitiba é nota 6,5 no Índice de Desenvolvimento da Educação Básica (Ideb) – superando a média nacional para os anos iniciais que é 6,0 (…)”
 ","Rafael Greca (DEM), prefeito de Curitiba e candidato à reeleição, em publicação na sua página no Facebook em 15 de outubro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,"VERDADEIRO, MAS"
"“Desde 2017, tiramos 40 mil pessoas da fila de espera de especialidades médicas. Atendendo quem mais precisava de exames, cirurgias e consultas”
 ","Rafael Greca (DEM), prefeito de Curitiba e candidato à reeleição, em publicação no seu Facebook em 22 de outubro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,VERDADEIRO
"“A ONG Internacional sobre Transparência [Transparência Internacional] deu conceito ótimo para Curitiba, inclusive na gestão do Covid-19”
 ","Rafael Greca (DEM), prefeito de Curitiba e candidato à reeleição,em entrevista à rádio Banda B em 23 de outubro de 2020",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,"VERDADEIRO, MAS"
"“Agora estamos com um conceito excelente na Transparência Internacional [com relação ao combate à Covid-19]”
 ","Rafael Greca (DEM), prefeito de Curitiba e candidato à reeleição, em sabatina realizada por UOL e Folha de São Paulo, publicada em 16 de outubro",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,"VERDADEIRO, MAS"
"“Eu abri três hospitais com respiradores que me mandou o ministro [da Saúde, Eduardo] Pazuello”
 ","Rafael Greca (DEM), prefeito de Curitiba e candidato à reeleição, em sabatina realizada por UOL e Folha de São Paulo, publicada em 16 de outubro",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,EXAGERADO
"“Cinemas e teatros abriram na hora em que as mortes caíram, em que os leitos de UTI sobraram (…)”
 ","Rafael Greca (DEM), prefeito de Curitiba e candidato à reeleição, em sabatina realizada por UOL e Folha de São Paulo, publicada em 16 de outubro",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,"VERDADEIRO, MAS"
"“Eu já paguei metade do 13º [salário] deste ano na Páscoa. Todos os anos eu adiantei o décimo terceiro”
 ","Rafael Greca (DEM), prefeito de Curitiba e candidato à reeleição, em sabatina realizada por UOL e Folha de São Paulo, publicada em 16 de outubro",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,"VERDADEIRO, MAS"
"Promessas “Reduzir o número de Secretarias, contemplando uma administração pública mais veloz e leve”
 ","Rafael Greca, prefeito de Curitiba, na página 7 do plano de governo registrado no Tribunal Superior Eleitoral em 2016",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,VERDADEIRO
"“Reduzir o número de cargos comissionados, contemplando uma administração pública mais veloz e leve”
 ","Rafael Greca, prefeito de Curitiba, na página 7 do plano de governo registrado no Tribunal Superior Eleitoral em 2016",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,"VERDADEIRO, MAS"
"“Criar um Canal aberto com o prefeito, que estará 24 horas a disposição da população, para sugestões, reclamações e denúncias. A prefeitura irá disponibilizar uma equipe de ‘atendimento ao cidadão’ sempre de plantão para qualquer situação que necessite ser priorizada”
 ","Rafael Greca, prefeito de Curitiba, na página 8 do plano de governo registrado no Tribunal Superior Eleitoral em 2016",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,EXAGERADO
"“Ofertar à população serviços on-line para agendamento de consultas, a fim de otimizar e agilizar o atendimento ao cidadão”
 ","Rafael Greca, prefeito de Curitiba, na página 8 do plano de governo registrado no Tribunal Superior Eleitoral em 2016",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,"VERDADEIRO, MAS"
"“Integrar novamente o transporte municipal com o transporte metropolitano”
 ","Rafael Greca, prefeito de Curitiba, na página 9 do plano de governo registrado no Tribunal Superior Eleitoral em 2016",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,"VERDADEIRO, MAS"
"“Implementar o Eixo Sustentável com o sistema VLP, ao longo da ferrovia, que integrará inclusive, o aeroporto”
 ","Rafael Greca, prefeito de Curitiba, na página 9 do plano de governo registrado no Tribunal Superior Eleitoral em 2016",,https://piaui.folha.uol.com.br/lupa/2020/11/15/curitiba-rafael-greca-reeleito-prefeito/,FALSO
